ID,Title,Date,"Parent Product ID",Sku,Price,"Regular Price","Stock Status",Stock,"Product Visibility","Product Type","Categorías de productos",Status,Slug,Backorders,"Tax Status","Tax Class","Product Image Gallery","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating","Image URL","Image Filename","Image Path"
6031,"B3 Codo Milimétrico x Pulgada - 14MM X 1,50 x 1/2",20180415,5864,B3CO14-06BR,16.00,16.00,instock,16,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-14mm-x-150-x-1-2,no,taxable,parent,,"Ancho (A) 14MM X 1,50
Largo (B)	 1/2
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6032,"B3 Codo Milimétrico x Pulgada - 16MM X 1,25 x 1/4",20180415,5864,B3CO16-01BR,17.00,17.00,instock,17,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-16mm-x-125-x-1-4,no,taxable,parent,,"Ancho (A) 16MM X 1,25
Largo (B)	 1/4
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6033,"B3 Codo Milimétrico x Pulgada - 16MM X 1,50 x 1/4",20180415,5864,B3CO16-02BR,18.00,18.00,instock,18,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-16mm-x-150-x-1-4,no,taxable,parent,,"Ancho (A) 16MM X 1,50
Largo (B)	 1/4
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6034,"B3 Codo Milimétrico x Pulgada - 16MM X 1,25 x 3/8",20180415,5864,B3CO16-03BR,19.00,19.00,instock,19,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-16mm-x-125-x-3-8,no,taxable,parent,,"Ancho (A) 16MM X 1,25
Largo (B)	 3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6035,"B3 Codo Milimétrico x Pulgada - 16MM X 1,50 x 3/8",20180415,5864,B3CO16-04BR,20.00,20.00,instock,20,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-16mm-x-150-x-3-8,no,taxable,parent,,"Ancho (A) 16MM X 1,50
Largo (B)	 3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6036,"B3 Codo Milimétrico x Pulgada - 16MM X 1,50 x 1/2",20180415,5864,B3CO16-05BR,21.00,21.00,instock,21,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-16mm-x-150-x-1-2,no,taxable,parent,,"Ancho (A) 16MM X 1,50
Largo (B)	 1/2
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6037,"B3 Codo Milimétrico x Pulgada - 18MM X 1,50 x 3/8",20180415,5864,B3CO18-01BR,22.00,22.00,instock,22,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-18mm-x-150-x-3-8,no,taxable,parent,,"Ancho (A) 18MM X 1,50
Largo (B)	 3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6038,"B3 Codo Milimétrico x Pulgada - 18MM X 1,50 x 1/2",20180415,5864,B3CO18-02BR,23.00,23.00,instock,23,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-18mm-x-150-x-1-2,no,taxable,parent,,"Ancho (A) 18MM X 1,50
Largo (B)	 1/2
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6039,"B3 Codo Milimétrico x Pulgada - 20MM X 1,50 x 1/4",20180415,5864,B3CO20-01BR,24.00,24.00,instock,24,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-20mm-x-150-x-1-4,no,taxable,parent,,"Ancho (A) 20MM X 1,50
Largo (B)	 1/4
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6040,"B3 Codo Milimétrico x Pulgada - 20MM X 1,50 x 3/8",20180415,5864,B3CO20-02BR,25.00,25.00,instock,25,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-20mm-x-150-x-3-8,no,taxable,parent,,"Ancho (A) 20MM X 1,50
Largo (B)	 3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6041,"B3 Codo Milimétrico x Pulgada - 20MM X 1,50 x 1/2",20180415,5864,B3CO20-03BR,26.00,26.00,instock,26,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-20mm-x-150-x-1-2,no,taxable,parent,,"Ancho (A) 20MM X 1,50
Largo (B)	 1/2
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6042,"B3 Codo Milimétrico x Pulgada - 22MM X 1,50 x 3/8",20180415,5864,B3CO22-01BR,27.00,27.00,instock,27,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-22mm-x-150-x-3-8,no,taxable,parent,,"Ancho (A) 22MM X 1,50
Largo (B)	 3/8
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6043,"B3 Codo Milimétrico x Pulgada - 22MM X 1,50 x 1/2",20180415,5864,B3CO22-02BR,28.00,28.00,instock,28,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-milimetrico-x-pulgada-22mm-x-150-x-1-2,no,taxable,parent,,"Ancho (A) 22MM X 1,50
Largo (B)	 1/2
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/Imagen1.png,Imagen1.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/Imagen1.png"
6048,"B5 Carburador - 3/8 x 5/8 (18H)",20180416,5966,B5CO0610BR,6.00,6.00,instock,6,visible,variable,"Conexiones en Bronce y Aluminio",publish,b5-carburador,no,taxable,parent,,"Flare Invertido - (A)	3/8
Flare - (B)  5/8 (18H)
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
6055,"B20 Tapón Flare Invertido Acero (41W)",20180522,0,B20A,1.00,,instock,,visible,variable,"Conexiones en Bronce y Aluminio",publish,b20-tapon-flare-invertido-acero-41w,no,taxable,standard,,,a:0:{},0,0,http://localhost/wordpress/wp-content/uploads/2018/03/B20-ACERO-e1494895386243.png,B20-ACERO-e1494895386243.png,"C:\xampp\htdocs\wordpress/wp-content/uploads/2018/03/B20-ACERO-e1494895386243.png"
6056,"B20 Tapón Flare Invertido Acero (41W) - 3/16 (3/8 - 24H)",20180401,6055,B2003AC,1.00,1.00,instock,1,visible,variable,"Conexiones en Bronce y Aluminio",publish,b11-tuerca-flare-2-2,no,taxable,parent,,"Flare Invertido - 3/16 (3/8 - 24H)
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
6057,"B20 Tapón Flare Invertido Acero (41W) - 1/4 (7/16 - 24H)",20180331,6055,B2004AC,2.00,2.00,instock,2,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0204br-3-4-2-2-2,no,taxable,parent,,"Flare Invertido - 1/4 (7/16 - 24H)
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
6058,"B20 Tapón Flare Invertido Acero (41W) - 5/16 (1/2 - 20H)",20180331,6055,B2005AC,3.00,3.00,instock,3,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0205br-3-4-2-2-2,no,taxable,parent,,"Flare Invertido - 5/16 (1/2 - 20H)
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
6059,"B20 Tapón Flare Invertido Acero (41W) - 3/8 (5/8 - 18H)",20180331,6055,B2006AC,4.00,4.00,instock,4,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0206br-3-4-2-2-2,no,taxable,parent,,"Flare Invertido - 3/8 (5/8 - 18H)
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
6060,"B20 Tapón Flare Invertido Acero (41W) - 1/2 (3/4 - 18H)",20180331,6055,B2008AC,4.00,4.00,instock,4,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0404br-3-4-2-2-2,no,taxable,parent,,"Flare Invertido - 1/2 (3/4 - 18H)
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
6061,"B20 Tapón Flare Invertido Acero (41W) - 10mm X 1",20180331,6055,B20-1001AC,5.00,5.00,instock,5,visible,variable,"Conexiones en Bronce y Aluminio",publish,b3-codo-b3co0405br-3-4-2-2-2,no,taxable,parent,,"Flare Invertido - 10mm X 1
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
6062,"B20 Tapón Flare Invertido Acero (41W) - 10mm X 1,25",20180402,6055,B20-1002AC,6.00,6.00,instock,6,visible,variable,"Conexiones en Bronce y Aluminio",publish,b20-tapon-flare-invertido-41w-2,no,taxable,parent,,"Flare Invertido - 10mm X 1,25
Material	Bronce
Color	Dorado
Acabado	Brillo
No. de piezas	10",a:0:{},0,0,,,
